cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
02,Baja California,003,Tecate,1003000023,Viviendas particulares habitadas que disponen de lavadora,2000,12460,Viviendas
02,Baja California,003,Tecate,1003000023,Viviendas particulares habitadas que disponen de lavadora,2005,16450,Viviendas
02,Baja California,003,Tecate,1003000023,Viviendas particulares habitadas que disponen de lavadora,2010,20757,Viviendas
02,Baja California,003,Tecate,1003000023,Viviendas particulares habitadas que disponen de lavadora,2020,26554,Viviendas
02,Baja California,003,Tecate,1003000024,Viviendas particulares habitadas que disponen de computadora,1995,ND,Viviendas
02,Baja California,003,Tecate,1003000024,Viviendas particulares habitadas que disponen de computadora,2000,1912,Viviendas
02,Baja California,003,Tecate,1003000024,Viviendas particulares habitadas que disponen de computadora,2005,5169,Viviendas
02,Baja California,003,Tecate,1003000024,Viviendas particulares habitadas que disponen de computadora,2010,10497,Viviendas
02,Baja California,003,Tecate,1003000024,Viviendas particulares habitadas que disponen de computadora,2020,14687,Viviendas
02,Baja California,003,Tecate,1004000001,Población derechohabiente a servicios de salud,2000,40190,Personas
02,Baja California,003,Tecate,1004000001,Población derechohabiente a servicios de salud,2005,55902,Personas
02,Baja California,003,Tecate,1004000001,Población derechohabiente a servicios de salud,2010,72645,Personas
02,Baja California,003,Tecate,1004000001,Población derechohabiente a servicios de salud,2020,83697,Personas
02,Baja California,003,Tecate,1005000012,Población de 5 años y más que asiste a la escuela,1995,ND,Personas
02,Baja California,003,Tecate,1005000012,Población de 5 años y más que asiste a la escuela,2000,18975,Personas
02,Baja California,003,Tecate,1005000012,Población de 5 años y más que asiste a la escuela,2005,24064,Personas
02,Baja California,003,Tecate,1005000012,Población de 5 años y más que asiste a la escuela,2010,27639,Personas
02,Baja California,003,Tecate,1005000012,Población de 5 años y más que asiste a la escuela,2020,25807,Personas
02,Baja California,003,Tecate,1005000038,Grado promedio de escolaridad de la población de 15 y más años,1995,ND,Años de escolaridad
02,Baja California,003,Tecate,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2000,7.7,Años de escolaridad
02,Baja California,003,Tecate,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2005,8.3,Años de escolaridad
02,Baja California,003,Tecate,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2010,8.89,Años de escolaridad
02,Baja California,003,Tecate,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2015,9.30559,Años de escolaridad
02,Baja California,003,Tecate,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2020,9.7939707948615,Años de escolaridad
02,Baja California,003,Tecate,1005000039,Población de 5 años y más hablante de lengua indígena,1995,410,Personas
02,Baja California,003,Tecate,1005000039,Población de 5 años y más hablante de lengua indígena,2000,715,Personas
02,Baja California,003,Tecate,1005000039,Población de 5 años y más hablante de lengua indígena,2005,1067,Personas
02,Baja California,003,Tecate,1005000039,Población de 5 años y más hablante de lengua indígena,2010,805,Personas
02,Baja California,003,Tecate,1005000039,Población de 5 años y más hablante de lengua indígena,2020,681,Personas
02,Baja California,003,Tecate,3104003001,Porcentaje de población inmigrante (migración reciente),2020,4.92094756454618,Porcentaje
02,Baja California,003,Tecate,3105001001,Densidad de población,2015,38.108405,Habitantes por kilómetro cuadrado
02,Baja California,003,Tecate,3105001001,Densidad de población,2020,37.9004779593563,Habitantes por kilómetro cuadrado
02,Baja California,003,Tecate,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,2020,13.7181851715234,Porcentaje
02,Baja California,003,Tecate,3114004001,Porcentaje de viviendas con piso de tierra,2015,1.3640268,Porcentaje
02,Baja California,003,Tecate,3114004001,Porcentaje de viviendas con piso de tierra,2020,1.83563326115761,Porcentaje
02,Baja California,003,Tecate,3114006001,Porcentaje de viviendas con electricidad,2015,98.179007,Porcentaje
02,Baja California,003,Tecate,3114006001,Porcentaje de viviendas con electricidad,2020,98.1772937336393,Porcentaje
02,Baja California,003,Tecate,6200031290,Porcentaje de viviendas particulares habitadas con disponibilidad de drenaje,2020,97.3241120770449,Porcentaje
02,Baja California,003,Tecate,6200031291,Porcentaje de viviendas particulares habitadas con disponibilidad de excusado,2020,98.9205959344601,Porcentaje
02,Baja California,003,Tecate,6200108938,Porcentaje de viviendas con techos de materiales resistentes,2020,27.3033518612094,Porcentaje de viviendas
02,Baja California,003,Tecate,6200205238,Población de 8 a 14 años que sabe leer y escribir,2020,11965,Personas
02,Baja California,003,Tecate,6200205244,Viviendas que son cuarto de azotea,2020,1,Viviendas
02,Baja California,003,Tecate,6200205245,Viviendas móviles,2020,122,Viviendas
02,Baja California,003,Tecate,6200205246,Viviendas que son departamento en edificio o vivienda en vecindad,2020,1657,Viviendas
02,Baja California,003,Tecate,6200205247,Viviendas que son refugio,2020,16,Viviendas
02,Baja California,003,Tecate,6200205248,Viviendas colectivas,2020,36,Viviendas
02,Baja California,003,Tecate,6200205249,Viviendas que son casa independiente o local no construido para habitación,2020,21973,Viviendas
02,Baja California,003,Tecate,6200205252,Población de 5 años y más inmigrante,2020,4861,Personas
02,Baja California,003,Tecate,6200205253,Población total sin limitación en la actividad,2020,92428,Personas
02,Baja California,003,Tecate,6200205254,Población total que no especificó limitación en la actividad,2020,356,Personas
02,Baja California,003,Tecate,6200205255,Porcentaje de la población migrante internacional destino otro país,2020,1.65680473372781,Porcentaje
02,Baja California,003,Tecate,6200205256,Población de 5 años y más con religión no especificada,2020,171,Personas
02,Baja California,003,Tecate,6200205257,Población de 5 años y más católica,2020,58273,Personas
02,Baja California,003,Tecate,6200205259,Población nacida en otro país residente en México,2020,5247,Personas
02,Baja California,003,Tecate,6200205260,Población con limitación en la actividad para escuchar,2020,2170,Personas
02,Baja California,003,Tecate,6200205261,Población con limitación en la actividad para hablar o comunicarse,2020,748,Personas
02,Baja California,003,Tecate,6200205263,Población con limitación en la actividad para caminar o moverse,2020,2929,Personas
02,Baja California,003,Tecate,6200205264,Porcentaje de la población migrante internacional destino no especificado,2020,2.9585798816568,Porcentaje
02,Baja California,003,Tecate,6200205268,Población nacida en otro país residente en México hombres,2020,2863,Personas
02,Baja California,003,Tecate,6200205269,Población con limitación en la actividad para atender el cuidado personal,2020,623,Personas
02,Baja California,003,Tecate,6200205270,Población con limitación en la actividad para poner atención o aprender,2020,1930,Personas
02,Baja California,003,Tecate,6200205271,Población con limitación en la actividad,2020,10625,Personas
02,Baja California,003,Tecate,6200205272,Porcentaje de población nacida en otro país residente en México,2020,4.83862043526374,Porcentaje
02,Baja California,003,Tecate,6200205273,Población de 5 años y más con religión distinta de católica,2020,23361,Personas
02,Baja California,003,Tecate,6200205274,Porcentaje de población masculina nacida en otro país residente en México,2020,5.01137755995099,Porcentaje
02,Baja California,003,Tecate,6200205277,Población de 5 años y más emigrante,2020,3955,Personas
02,Baja California,003,Tecate,6200205280,Población con limitación en la actividad para ver,2020,7132,Personas
02,Baja California,003,Tecate,6200205282,Porcentaje de población femenina nacida en otro país residente en México,2020,4.64626778405769,Porcentaje
02,Baja California,003,Tecate,6200205284,Población nacida en otro país residente en México mujeres,2020,2384,Personas
02,Baja California,003,Tecate,6200205285,Porcentaje de la población migrante internacional destino Estados Unidos de América,2020,95.3846153846154,Porcentaje
02,Baja California,003,Tecate,6200205286,Población con limitación en la actividad mental,2020,1628,Personas
02,Baja California,003,Tecate,6200205288,Índice de masculinidad de la población nacida en otro país residente en México,2020,120.092281879195,Índice
02,Baja California,003,Tecate,6200205289,Población de 5 años y más sin religión,2020,18095,Personas
02,Baja California,003,Tecate,6200240300,Porcentaje de hombres de 0 a 4 años,2015,4.2805091,Porcentaje
02,Baja California,003,Tecate,6200240300,Porcentaje de hombres de 0 a 4 años,2020,3.90658213341713,Porcentaje
02,Baja California,003,Tecate,6200240301,Población católica,2020,62.534,Miles de personas
02,Baja California,003,Tecate,6200240302,Porcentaje de la población de 60 a 84 años con limitación en la actividad,2020,29.87167736022,Porcentaje
02,Baja California,003,Tecate,6200240304,Tasa de monolingüismo de la población de 5 años y más hablante de Tojolabal,2020,0,Porcentaje
02,Baja California,003,Tecate,6200240305,Porcentaje de la población que profesa la religión católica,2020,57.6669125783844,Porcentaje
02,Baja California,003,Tecate,6200240310,Porcentaje de mujeres de 75 a 79 años,2015,0.589034,Porcentaje
02,Baja California,003,Tecate,6200240310,Porcentaje de mujeres de 75 a 79 años,2020,0.560063584776622,Porcentaje
02,Baja California,003,Tecate,6200240311,Porcentaje de hombres de 10 a 14 años,2015,5.0287679,Porcentaje
02,Baja California,003,Tecate,6200240311,Porcentaje de hombres de 10 a 14 años,2020,4.14132825640931,Porcentaje
02,Baja California,003,Tecate,6200240312,Porcentaje de mujeres de 5 a 9 años,2015,4.5501167,Porcentaje
02,Baja California,003,Tecate,6200240312,Porcentaje de mujeres de 5 a 9 años,2020,3.88994658139406,Porcentaje
02,Baja California,003,Tecate,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2015,25.956008,Porcentaje
02,Baja California,003,Tecate,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2020,28.2900236234781,Porcentaje
02,Baja California,003,Tecate,6200240315,Porcentaje de la población con limitación mental,2020,1.57229363646021,Porcentaje
02,Baja California,003,Tecate,6200240316,Tasa de monolingüismo de la población de 5 años y más hablante de Maya,2020,0,Porcentaje
02,Baja California,003,Tecate,6200240318,Población de 5 años y más hablante de Tzeltal  (Tseltal),2020,10,Personas
02,Baja California,003,Tecate,6200240319,Tasa de monolingüismo de la población de 5 años y más hablante de Mazateco,2020,0,Porcentaje
02,Baja California,003,Tecate,6200240320,Población de 5 años y más hablante de Lenguas chinantecas,2020,4,Personas
02,Baja California,003,Tecate,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2015,34.424254,Porcentaje
02,Baja California,003,Tecate,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2020,21.7713896555432,Porcentaje
02,Baja California,003,Tecate,6200240325,Tasa de monolingüismo de la población de 5 años y más hablante de Náhuatl,2020,0,Porcentaje
02,Baja California,003,Tecate,6200240326,Población de 5 años y más hablante de Lenguas zapotecas,2020,34,Personas
02,Baja California,003,Tecate,6200240328,Porcentaje de mujeres de 55 a 59 años,2015,1.7817546,Porcentaje
02,Baja California,003,Tecate,6200240328,Porcentaje de mujeres de 55 a 59 años,2020,2.26151087780263,Porcentaje
02,Baja California,003,Tecate,6200240330,Porcentaje de hombres de 75 a 79 años,2015,0.4600912,Porcentaje
02,Baja California,003,Tecate,6200240330,Porcentaje de hombres de 75 a 79 años,2020,0.583168518141994,Porcentaje
02,Baja California,003,Tecate,6200240331,Población de 5 años y más hablante de Maya,2020,12,Personas
02,Baja California,003,Tecate,6200240332,Población de 5 años y más hablante de Otomí,2020,6,Personas
02,Baja California,003,Tecate,6200240334,Población de 5 años y más hablante de Tojolabal,2020,0,Personas
02,Baja California,003,Tecate,6200240341,Porcentaje de mujeres de 40 a 44 años,2015,3.4921999,Porcentaje
02,Baja California,003,Tecate,6200240341,Porcentaje de mujeres de 40 a 44 años,2020,3.27997634054823,Porcentaje
02,Baja California,003,Tecate,6200240342,Porcentaje de mujeres de 70 a 74 años,2015,0.9377656,Porcentaje
02,Baja California,003,Tecate,6200240342,Porcentaje de mujeres de 70 a 74 años,2020,0.923273137280272,Porcentaje
02,Baja California,003,Tecate,6200240343,Porcentaje de hombres de 15 a 19 años,2015,4.9232693,Porcentaje
02,Baja California,003,Tecate,6200240343,Porcentaje de hombres de 15 a 19 años,2020,4.14317665107854,Porcentaje
02,Baja California,003,Tecate,6200240344,Porcentaje de mujeres de 85 años y más,2015,0.2998896,Porcentaje
02,Baja California,003,Tecate,6200240344,Porcentaje de mujeres de 85 años y más,2020,0.295743147076764,Porcentaje
02,Baja California,003,Tecate,6200240345,Población de 5 años y más hablante de Mixe,2020,1,Personas
02,Baja California,003,Tecate,6200240354,Porcentaje de mujeres de 10 a 14 años,2015,4.6097039,Porcentaje
02,Baja California,003,Tecate,6200240354,Porcentaje de mujeres de 10 a 14 años,2020,4.0599988909632,Porcentaje
02,Baja California,003,Tecate,6200240356,Porcentaje de mujeres de 20 a 24 años,2015,4.517881,Porcentaje
02,Baja California,003,Tecate,6200240356,Porcentaje de mujeres de 20 a 24 años,2020,4.1533428217593,Porcentaje
02,Baja California,003,Tecate,6200240357,Porcentaje de hombres de 35 a 39 años,2015,3.8399547,Porcentaje
02,Baja California,003,Tecate,6200240357,Porcentaje de hombres de 35 a 39 años,2020,4.23467218720541,Porcentaje
02,Baja California,003,Tecate,6200240358,Porcentaje de la población de 0 a 14 años con limitación en la actividad,2020,3.9716256772031,Porcentaje
02,Baja California,003,Tecate,6200240361,Población de 5 años y más hablante de Mazahua,2020,4,Personas
02,Baja California,003,Tecate,6200240364,Tasa de monolingüismo de la población de 5 años y más hablante de Chatino,2020,0,Porcentaje
02,Baja California,003,Tecate,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2015,16.220148,Porcentaje
02,Baja California,003,Tecate,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2020,17.0355563631958,Porcentaje
02,Baja California,003,Tecate,6200240366,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas mixtecas,2020,1.40845070422535,Porcentaje
02,Baja California,003,Tecate,6200240367,Porcentaje de la población con limitación para hablar o comunicarse,2020,6.47796352583587,Porcentaje
02,Baja California,003,Tecate,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2015,0.1306556,Porcentaje
02,Baja California,003,Tecate,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2020,0.299230722636138,Porcentaje
02,Baja California,003,Tecate,6200240377,Porcentaje de mujeres de 45 a 49 años,2015,3.0428539,Porcentaje
02,Baja California,003,Tecate,6200240377,Porcentaje de mujeres de 45 a 49 años,2020,3.0794255189368,Porcentaje
02,Baja California,003,Tecate,6200240378,Porcentaje de mujeres de 0 a 4 años,2015,4.3059069,Porcentaje
02,Baja California,003,Tecate,6200240378,Porcentaje de mujeres de 0 a 4 años,2020,3.76610413855566,Porcentaje
02,Baja California,003,Tecate,6200240379,Porcentaje de mujeres de 80 a 84 años,2015,0.3106348,Porcentaje
02,Baja California,003,Tecate,6200240379,Porcentaje de mujeres de 80 a 84 años,2020,0.322544869780596,Porcentaje
02,Baja California,003,Tecate,6200240381,Tasa de monolingüismo de la población de 5 años y más hablante de Tzotzil (Tsotsil),2020,0,Porcentaje
02,Baja California,003,Tecate,6200240384,Porcentaje de mujeres de 15 a 19 años,2015,4.6810132,Porcentaje
02,Baja California,003,Tecate,6200240384,Porcentaje de mujeres de 15 a 19 años,2020,3.91027892275559,Porcentaje
02,Baja California,003,Tecate,6200240386,Población de 5 años y más hablante de Lenguas mixtecas,2020,142,Personas
02,Baja California,003,Tecate,6200240388,Porcentaje de hombres de 65 a 69 años,2015,1.0413105,Porcentaje
02,Baja California,003,Tecate,6200240388,Porcentaje de hombres de 65 a 69 años,2020,1.37428143657234,Porcentaje
02,Baja California,003,Tecate,6200240389,Tasa de crecimiento promedio anual de las viviendas particulares habitadas,2020,1.77524787700676,Tasa
02,Baja California,003,Tecate,6200240390,Porcentaje de la población con discapacidad por accidente,2020,12.6367732246299,Porcentaje
02,Baja California,003,Tecate,6200240395,"Viviendas, de cada cien que cuentan con electricidad, agua y drenaje",2020,93.9695569272533,Porcentaje
02,Baja California,003,Tecate,6200240396,Porcentaje de la población de 30 a 59 años con limitación en la actividad,2020,10.510694217872,Porcentaje
02,Baja California,003,Tecate,6200240397,Tasa de monolingüismo de la población de 5 años y más hablante de Chol (Ch''ol),2020,0,Porcentaje
02,Baja California,003,Tecate,6200240398,Tasa de monolingüismo de la población de 5 años y más hablante de Totonaca (Totonaco),2020,0,Porcentaje
02,Baja California,003,Tecate,6200240407,Índice de envejecimiento,2020,44.9584908601941,Porcentaje
02,Baja California,003,Tecate,6200240410,Porcentaje de hombres de 60 a 64 años,2015,1.4203241,Porcentaje
02,Baja California,003,Tecate,6200240410,Porcentaje de hombres de 60 a 64 años,2020,1.95005637603741,Porcentaje
02,Baja California,003,Tecate,6200240411,Porcentaje de hombres de 85 años y más,2015,0.2266267,Porcentaje
02,Baja California,003,Tecate,6200240411,Porcentaje de hombres de 85 años y más,2020,0.281880187057541,Porcentaje
02,Baja California,003,Tecate,6200240413,Tasa de monolingüismo de la población de 5 años y más hablante de Huasteco,2020,0,Porcentaje
02,Baja California,003,Tecate,6200240414,"Porcentaje de la población derechohabiente en PEMEX, SDN o SM",2015,0.0618962,Porcentaje
02,Baja California,003,Tecate,6200240414,"Porcentaje de la población derechohabiente en PEMEX, SDN o SM",2020,0.0752715151080684,Porcentaje
02,Baja California,003,Tecate,6200240416,Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados,2020,2.54011493840878,Porcentaje
02,Baja California,003,Tecate,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2015,9.0655879,Porcentaje
02,Baja California,003,Tecate,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2020,8.31809981241861,Porcentaje
02,Baja California,003,Tecate,6200240423,Porcentaje de hombres de 40 a 44 años,2015,3.8721904,Porcentaje
02,Baja California,003,Tecate,6200240423,Porcentaje de hombres de 40 a 44 años,2020,4.10528456035933,Porcentaje
02,Baja California,003,Tecate,6200240424,Tasa de monolingüismo de la población de 5 años y más hablante de Mixe,2020,0,Porcentaje
02,Baja California,003,Tecate,6200240425,Porcentaje de hombres de 70 a 74 años,2015,0.7668187,Porcentaje
02,Baja California,003,Tecate,6200240425,Porcentaje de hombres de 70 a 74 años,2020,0.961165227999482,Porcentaje
02,Baja California,003,Tecate,6200240426,Porcentaje de mujeres de 60 a 64 años,2015,1.4476756,Porcentaje
02,Baja California,003,Tecate,6200240426,Porcentaje de mujeres de 60 a 64 años,2020,1.70884087170293,Porcentaje
02,Baja California,003,Tecate,6200240427,Porcentaje de mujeres de 65 a 69 años,2015,1.0266579,Porcentaje
02,Baja California,003,Tecate,6200240427,Porcentaje de mujeres de 65 a 69 años,2020,1.38814439659156,Porcentaje
02,Baja California,003,Tecate,6200240428,Tasa de monolingüismo de la población de 5 años y más hablante de Otomí,2020,0,Porcentaje
02,Baja California,003,Tecate,6200240430,Porcentaje de la población con limitación para caminar y moverse,2020,27.5670588235294,Porcentaje
02,Baja California,003,Tecate,6200240431,Población de 5 años y más hablante de Purépecha (Tarasco),2020,129,Personas
02,Baja California,003,Tecate,6200240432,Tasa de monolingüismo de la población de 5 años y más hablante de Zoque,2020,0,Porcentaje
02,Baja California,003,Tecate,6200240433,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas zapotecas,2020,0,Porcentaje
02,Baja California,003,Tecate,6200240434,Población de 5 años y más hablante de Chatino,2020,1,Personas
02,Baja California,003,Tecate,6200240435,Porcentaje de la población con limitación para atender el cuidado personal,2020,5.86352941176471,Porcentaje
02,Baja California,003,Tecate,6200240443,Porcentaje de mujeres de 35 a 39 años,2015,3.7793906,Porcentaje
02,Baja California,003,Tecate,6200240443,Porcentaje de mujeres de 35 a 39 años,2020,3.5137982662058,Porcentaje
02,Baja California,003,Tecate,6200240444,Porcentaje de hombres de 55 a 59 años,2015,1.7495189,Porcentaje
02,Baja California,003,Tecate,6200240444,Porcentaje de hombres de 55 a 59 años,2020,2.54431526219478,Porcentaje
02,Baja California,003,Tecate,6200240445,Porcentaje de hombres de 5 a 9 años,2015,4.7034805,Porcentaje
02,Baja California,003,Tecate,6200240445,Porcentaje de hombres de 5 a 9 años,2020,3.9481710134748,Porcentaje
02,Baja California,003,Tecate,6200240447,Porcentaje de la población de 15 años y más sin instrucción,2020,3.33030468229451,Porcentaje
02,Baja California,003,Tecate,6200240449,Tasa de monolingüismo de la población de 5 años y más hablante de lengua indígena,2020,0.44052863436123,Porcentaje
02,Baja California,003,Tecate,6200240450,Porcentaje de la población con limitación para ver,2020,67.1247058823529,Porcentaje
02,Baja California,003,Tecate,6200240451,Población de 5 años y más hablante de Tarahumara,2020,14,Personas
02,Baja California,003,Tecate,6200240452,Población de 5 años y más hablante de Chol (Ch''ol),2020,12,Personas
02,Baja California,003,Tecate,6200240453,Población de 5 años y más hablante de Totonaca (Totonaco),2020,7,Personas
02,Baja California,003,Tecate,6200240454,Tasa de monolingüismo de la población de 5 años y más hablante de Mazahua,2020,0,Porcentaje
02,Baja California,003,Tecate,6200240458,Porcentaje de la población con discapacidad por edad avanzada,2020,25.6811842952156,Porcentaje
02,Baja California,003,Tecate,6200240459,Porcentaje de la población con discapacidad por nacimiento,2020,15.3829650289637,Porcentaje
02,Baja California,003,Tecate,6200240466,Población de 5 años y más hablante de Tlapaneco,2020,7,Personas
02,Baja California,003,Tecate,6200240471,Porcentaje de la población derechohabiente en el IMSS,2015,54.527268,Porcentaje
02,Baja California,003,Tecate,6200240471,Porcentaje de la población derechohabiente en el IMSS,2020,66.5053705628637,Porcentaje
02,Baja California,003,Tecate,6200240475,Porcentaje de hombres de 80 a 84 años,2015,0.5431226,Porcentaje
02,Baja California,003,Tecate,6200240475,Porcentaje de hombres de 80 a 84 años,2020,0.311454501765217,Porcentaje
02,Baja California,003,Tecate,6200240477,Porcentaje de la población de 85 y más con limitación en la actividad,2020,34.4,Porcentaje
02,Baja California,003,Tecate,6200240478,Porcentaje de la población con limitación para escuchar,2020,20.4235294117647,Porcentaje
02,Baja California,003,Tecate,6200240479,Porcentaje de la población con limitación para poner atención o aprender,2020,18.1647058823529,Porcentaje
02,Baja California,003,Tecate,6200240480,Población de 5 años y más hablante de Huasteco,2020,2,Personas
02,Baja California,003,Tecate,6200240481,Población de 5 años y más hablante de Tzotzil (Tsotsil),2020,16,Personas
02,Baja California,003,Tecate,6200240486,Porcentaje de hombres de 25 a 29 años,2015,3.9014955,Porcentaje
02,Baja California,003,Tecate,6200240486,Porcentaje de hombres de 25 a 29 años,2020,4.31507735531691,Porcentaje
02,Baja California,003,Tecate,6200240488,Porcentaje de la población de 15 a 29 años con limitación en la actividad,2020,5.55555555555556,Porcentaje
02,Baja California,003,Tecate,6200240493,Porcentaje de la población de 5 años y más hablante de lengua indígena,2020,0.681681681681682,Porcentaje
02,Baja California,003,Tecate,6200240495,Porcentaje de la población con discapacidad por otra causa,2020,8.71057712937138,Porcentaje
02,Baja California,003,Tecate,6200240496,Población de 5 años y más hablante de Náhuatl,2020,45,Personas
02,Baja California,003,Tecate,6200240497,Población no católica,2020,22974,Miles de personas
02,Baja California,003,Tecate,6200240499,Porcentaje de la población que profesa la religión protestante y evangélica,2020,21.0724824787901,Porcentaje
02,Baja California,003,Tecate,6200240507,Porcentaje de mujeres de 50 a 54 años,2015,2.7068213,Porcentaje
02,Baja California,003,Tecate,6200240507,Porcentaje de mujeres de 50 a 54 años,2020,2.71344337442931,Porcentaje
02,Baja California,003,Tecate,6200240509,Tasa de monolingüismo de la población de 5 años y más hablante de Tarahumara,2020,0,Porcentaje
02,Baja California,003,Tecate,6200240518,Porcentaje de hombres de 30 a 34 años,2015,3.1571441,Porcentaje
02,Baja California,003,Tecate,6200240518,Porcentaje de hombres de 30 a 34 años,2020,4.27903365926693,Porcentaje
02,Baja California,003,Tecate,6200240520,Porcentaje de hombres de 20 a 24 años,2015,4.3957761,Porcentaje
02,Baja California,003,Tecate,6200240520,Porcentaje de hombres de 20 a 24 años,2020,4.47773608620913,Porcentaje
02,Baja California,003,Tecate,6200240521,Población de 5 años y más hablante de Zoque,2020,1,Personas
02,Baja California,003,Tecate,6200240522,Tasa de monolingüismo de la población de 5 años y más hablante de Purépecha (Tarasco),2020,0.77519379844961,Porcentaje
02,Baja California,003,Tecate,6200240532,Porcentaje de hombres de 45 a 49 años,2015,3.0076877,Porcentaje
02,Baja California,003,Tecate,6200240532,Porcentaje de hombres de 45 a 49 años,2020,3.89734016007098,Porcentaje
02,Baja California,003,Tecate,6200240533,Porcentaje de hombres de 50 a 54 años,2015,2.7458948,Porcentaje
02,Baja California,003,Tecate,6200240533,Porcentaje de hombres de 50 a 54 años,2020,3.23561486848672,Porcentaje
02,Baja California,003,Tecate,6200240534,Tasa de monolingüismo de la población de 5 años y más hablante de Resto de lenguas,2020,0,Porcentaje
02,Baja California,003,Tecate,6200240535,Población de 5 años y más hablante de Mazateco,2020,8,Personas
02,Baja California,003,Tecate,6200240536,Tasa de monolingüismo de la población de 5 años y más hablante de Tlapaneco,2020,0,Porcentaje
02,Baja California,003,Tecate,6200240537,Tasa de monolingüismo de la población de 5 años y más hablante de Tzeltal (Tseltal),2020,0,Porcentaje
02,Baja California,003,Tecate,6200240538,Población de 5 años y más hablante del Resto de lenguas,2020,226,Personas
02,Baja California,003,Tecate,6200240539,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas chinantecas,2020,0,Porcentaje
02,Baja California,003,Tecate,6200240540,Porcentaje de la población con discapacidad por enfermedad,2020,46.1059858399485,Porcentaje
02,Baja California,003,Tecate,6200240548,Porcentaje de mujeres de 25 a 29 años,2015,4.0597435,Porcentaje
02,Baja California,003,Tecate,6200240548,Porcentaje de mujeres de 25 a 29 años,2020,3.83726733332101,Porcentaje
02,Baja California,003,Tecate,6200240549,Porcentaje de mujeres de 30 a 34 años,2015,3.7969738,Porcentaje
02,Baja California,003,Tecate,6200240549,Porcentaje de mujeres de 30 a 34 años,2020,3.64595848505573,Porcentaje
02,Baja California,003,Tecate,6205370864,Porcentaje de población que se considera afrodescendiente,2015,0.18163,Porcentaje
02,Baja California,003,Tecate,6205370864,Porcentaje de población que se considera afrodescendiente,2020,1.69771302102545,Porcentaje
02,Baja California,003,Tecate,6207019007,Porcentaje de la población de 12 años y más viuda,2015,4.0255424,Porcentaje
02,Baja California,003,Tecate,6207019007,Porcentaje de la población de 12 años y más viuda,2020,3.74622081789457,Porcentaje
02,Baja California,003,Tecate,6207019009,Porcentaje de la población de 12 años y más casada,2015,34.98637,Porcentaje
02,Baja California,003,Tecate,6207019009,Porcentaje de la población de 12 años y más casada,2020,31.3075401786729,Porcentaje
02,Baja California,003,Tecate,6207019010,Porcentaje de población de 25 años y más alfabeta,2015,96.776644,Porcentaje
02,Baja California,003,Tecate,6207019010,Porcentaje de población de 25 años y más alfabeta,2020,95.9576381566706,Porcentaje
02,Baja California,003,Tecate,6207019011,Porcentaje de la población de 12 años y más soltera,2015,33.500131,Porcentaje
02,Baja California,003,Tecate,6207019011,Porcentaje de la población de 12 años y más soltera,2020,35.2322065877111,Porcentaje
02,Baja California,003,Tecate,6207019012,Porcentaje de la población de 12 años y más separada,2015,6.4329014,Porcentaje
02,Baja California,003,Tecate,6207019012,Porcentaje de la población de 12 años y más separada,2020,5.34313836921188,Porcentaje
02,Baja California,003,Tecate,6207019016,Porcentaje de la población de 12 años y más divorciada,2015,2.4334989,Porcentaje
02,Baja California,003,Tecate,6207019016,Porcentaje de la población de 12 años y más divorciada,2020,2.60280511922893,Porcentaje
02,Baja California,003,Tecate,6207019017,Porcentaje de población afiliada a otra institución,2015,2.0691027,Porcentaje
02,Baja California,003,Tecate,6207019017,Porcentaje de población afiliada a otra institución,2020,1.32143326523053,Porcentaje
02,Baja California,003,Tecate,6207019018,Porcentaje de población afiliada a servicios de salud,2015,88.348339,Porcentaje
02,Baja California,003,Tecate,6207019018,Porcentaje de población afiliada a servicios de salud,2020,77.1827738841756,Porcentaje
02,Baja California,003,Tecate,6207019019,Porcentaje de la población de 12 años y más en unión libre,2015,18.561808,Porcentaje
02,Baja California,003,Tecate,6207019019,Porcentaje de la población de 12 años y más en unión libre,2020,21.6839808142575,Porcentaje
02,Baja California,003,Tecate,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2015,3.577538,Porcentaje
02,Baja California,003,Tecate,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2020,3.06257193046217,Porcentaje
